"","origin","destination","sector","value"
"86967","SVN","IRL","C27",1
"86968","SVN","ITA","C27",1
"86969","SVN","JPN","C27",1
"86970","SVN","KOR","C27",1
"86971","SVN","LTU","C27",1
"86972","SVN","LUX","C27",1
"86973","SVN","LVA","C27",1
"86974","SVN","MEX","C27",1
"86975","SVN","MLT","C27",1
"86976","SVN","NLD","C27",1
"86977","SVN","NOR","C27",1
"86978","SVN","POL","C27",1
"86979","SVN","PRT","C27",1
"86980","SVN","ROU","C27",1
"86981","SVN","ROW","C27",1
"86982","SVN","RUS","C27",1
"86983","SVN","SVK","C27",1
"86984","SVN","SVN","C27",1
"86985","SVN","SWE","C27",1
"86986","SVN","TUR","C27",1
"86987","SVN","TWN","C27",1
"86988","SVN","USA","C27",1
"86989","SVN","AUS","C28",1
"86990","SVN","AUT","C28",1
"86991","SVN","BEL","C28",1
"86992","SVN","BGR","C28",1
"86993","SVN","BRA","C28",1
"86994","SVN","CAN","C28",1
"86995","SVN","CHE","C28",1
"86996","SVN","CHN","C28",1
"86997","SVN","CYP","C28",1
"86998","SVN","CZE","C28",1
"86999","SVN","DEU","C28",1
"87000","SVN","DNK","C28",1
"87001","SVN","ESP","C28",1
"87002","SVN","EST","C28",1
"87003","SVN","FIN","C28",1
"87004","SVN","FRA","C28",1
"87005","SVN","GBR","C28",1
"87006","SVN","GRC","C28",1
"87007","SVN","HRV","C28",1
"87008","SVN","HUN","C28",1
"87009","SVN","IDN","C28",1
"87010","SVN","IND","C28",1
"87011","SVN","IRL","C28",1
"87012","SVN","ITA","C28",1
"87013","SVN","JPN","C28",1
"87014","SVN","KOR","C28",1
"87015","SVN","LTU","C28",1
"87016","SVN","LUX","C28",1
"87017","SVN","LVA","C28",1
"87018","SVN","MEX","C28",1
"87019","SVN","MLT","C28",1
"87020","SVN","NLD","C28",1
"87021","SVN","NOR","C28",1
"87022","SVN","POL","C28",1
"87023","SVN","PRT","C28",1
"87024","SVN","ROU","C28",1
"87025","SVN","ROW","C28",1
"87026","SVN","RUS","C28",1
"87027","SVN","SVK","C28",1
"87028","SVN","SVN","C28",1
"87029","SVN","SWE","C28",1
"87030","SVN","TUR","C28",1
"87031","SVN","TWN","C28",1
"87032","SVN","USA","C28",1
"87033","SVN","AUS","C29",1
"87034","SVN","AUT","C29",1
"87035","SVN","BEL","C29",1
"87036","SVN","BGR","C29",1
"87037","SVN","BRA","C29",1
"87038","SVN","CAN","C29",1
"87039","SVN","CHE","C29",1
"87040","SVN","CHN","C29",1
"87041","SVN","CYP","C29",1
"87042","SVN","CZE","C29",1
"87043","SVN","DEU","C29",1
"87044","SVN","DNK","C29",1
"87045","SVN","ESP","C29",1
"87046","SVN","EST","C29",1
"87047","SVN","FIN","C29",1
"87048","SVN","FRA","C29",1
"87049","SVN","GBR","C29",1
"87050","SVN","GRC","C29",1
"87051","SVN","HRV","C29",1
"87052","SVN","HUN","C29",1
"87053","SVN","IDN","C29",1
"87054","SVN","IND","C29",1
"87055","SVN","IRL","C29",1
"87056","SVN","ITA","C29",1
"87057","SVN","JPN","C29",1
"87058","SVN","KOR","C29",1
"87059","SVN","LTU","C29",1
"87060","SVN","LUX","C29",1
"87061","SVN","LVA","C29",1
"87062","SVN","MEX","C29",1
"87063","SVN","MLT","C29",1
"87064","SVN","NLD","C29",1
"87065","SVN","NOR","C29",1
"87066","SVN","POL","C29",1
"87067","SVN","PRT","C29",1
"87068","SVN","ROU","C29",1
"87069","SVN","ROW","C29",1
"87070","SVN","RUS","C29",1
"87071","SVN","SVK","C29",1
"87072","SVN","SVN","C29",1
"87073","SVN","SWE","C29",1
"87074","SVN","TUR","C29",1
"87075","SVN","TWN","C29",1
"87076","SVN","USA","C29",1
"87077","SVN","AUS","C30",1
"87078","SVN","AUT","C30",1
"87079","SVN","BEL","C30",1
"87080","SVN","BGR","C30",1
"87081","SVN","BRA","C30",1
"87082","SVN","CAN","C30",1
"87083","SVN","CHE","C30",1
"87084","SVN","CHN","C30",1
"87085","SVN","CYP","C30",1
"87086","SVN","CZE","C30",1
"87087","SVN","DEU","C30",1
"87088","SVN","DNK","C30",1
"87089","SVN","ESP","C30",1
"87090","SVN","EST","C30",1
"87091","SVN","FIN","C30",1
"87092","SVN","FRA","C30",1
"87093","SVN","GBR","C30",1
"87094","SVN","GRC","C30",1
"87095","SVN","HRV","C30",1
"87096","SVN","HUN","C30",1
"87097","SVN","IDN","C30",1
"87098","SVN","IND","C30",1
"87099","SVN","IRL","C30",1
"87100","SVN","ITA","C30",1
"87101","SVN","JPN","C30",1
"87102","SVN","KOR","C30",1
"87103","SVN","LTU","C30",1
"87104","SVN","LUX","C30",1
"87105","SVN","LVA","C30",1
"87106","SVN","MEX","C30",1
"87107","SVN","MLT","C30",1
"87108","SVN","NLD","C30",1
"87109","SVN","NOR","C30",1
"87110","SVN","POL","C30",1
"87111","SVN","PRT","C30",1
"87112","SVN","ROU","C30",1
"87113","SVN","ROW","C30",1
"87114","SVN","RUS","C30",1
"87115","SVN","SVK","C30",1
"87116","SVN","SVN","C30",1
"87117","SVN","SWE","C30",1
"87118","SVN","TUR","C30",1
"87119","SVN","TWN","C30",1
"87120","SVN","USA","C30",1
"87121","SVN","AUS","C31",1
"87122","SVN","AUT","C31",1
"87123","SVN","BEL","C31",1
"87124","SVN","BGR","C31",1
"87125","SVN","BRA","C31",1
"87126","SVN","CAN","C31",1
"87127","SVN","CHE","C31",1
"87128","SVN","CHN","C31",1
"87129","SVN","CYP","C31",1
"87130","SVN","CZE","C31",1
"87131","SVN","DEU","C31",1
"87132","SVN","DNK","C31",1
"87133","SVN","ESP","C31",1
"87134","SVN","EST","C31",1
"87135","SVN","FIN","C31",1
"87136","SVN","FRA","C31",1
"87137","SVN","GBR","C31",1
"87138","SVN","GRC","C31",1
"87139","SVN","HRV","C31",1
"87140","SVN","HUN","C31",1
"87141","SVN","IDN","C31",1
"87142","SVN","IND","C31",1
"87143","SVN","IRL","C31",1
"87144","SVN","ITA","C31",1
"87145","SVN","JPN","C31",1
"87146","SVN","KOR","C31",1
"87147","SVN","LTU","C31",1
"87148","SVN","LUX","C31",1
"87149","SVN","LVA","C31",1
"87150","SVN","MEX","C31",1
"87151","SVN","MLT","C31",1
"87152","SVN","NLD","C31",1
"87153","SVN","NOR","C31",1
"87154","SVN","POL","C31",1
"87155","SVN","PRT","C31",1
"87156","SVN","ROU","C31",1
"87157","SVN","ROW","C31",1
"87158","SVN","RUS","C31",1
"87159","SVN","SVK","C31",1
"87160","SVN","SVN","C31",1
"87161","SVN","SWE","C31",1
"87162","SVN","TUR","C31",1
"87163","SVN","TWN","C31",1
"87164","SVN","USA","C31",1
"87165","SVN","AUS","C32",1
"87166","SVN","AUT","C32",1
"87167","SVN","BEL","C32",1
"87168","SVN","BGR","C32",1
"87169","SVN","BRA","C32",1
"87170","SVN","CAN","C32",1
"87171","SVN","CHE","C32",1
"87172","SVN","CHN","C32",1
"87173","SVN","CYP","C32",1
"87174","SVN","CZE","C32",1
"87175","SVN","DEU","C32",1
"87176","SVN","DNK","C32",1
"87177","SVN","ESP","C32",1
"87178","SVN","EST","C32",1
"87179","SVN","FIN","C32",1
"87180","SVN","FRA","C32",1
"87181","SVN","GBR","C32",1
"87182","SVN","GRC","C32",1
"87183","SVN","HRV","C32",1
"87184","SVN","HUN","C32",1
"87185","SVN","IDN","C32",1
"87186","SVN","IND","C32",1
"87187","SVN","IRL","C32",1
"87188","SVN","ITA","C32",1
"87189","SVN","JPN","C32",1
"87190","SVN","KOR","C32",1
"87191","SVN","LTU","C32",1
"87192","SVN","LUX","C32",1
"87193","SVN","LVA","C32",1
"87194","SVN","MEX","C32",1
"87195","SVN","MLT","C32",1
"87196","SVN","NLD","C32",1
"87197","SVN","NOR","C32",1
"87198","SVN","POL","C32",1
"87199","SVN","PRT","C32",1
"87200","SVN","ROU","C32",1
"87201","SVN","ROW","C32",1
"87202","SVN","RUS","C32",1
"87203","SVN","SVK","C32",1
"87204","SVN","SVN","C32",1
"87205","SVN","SWE","C32",1
"87206","SVN","TUR","C32",1
"87207","SVN","TWN","C32",1
"87208","SVN","USA","C32",1
"87209","SVN","AUS","C33",1
"87210","SVN","AUT","C33",1
"87211","SVN","BEL","C33",1
"87212","SVN","BGR","C33",1
"87213","SVN","BRA","C33",1
"87214","SVN","CAN","C33",1
"87215","SVN","CHE","C33",1
"87216","SVN","CHN","C33",1
"87217","SVN","CYP","C33",1
"87218","SVN","CZE","C33",1
"87219","SVN","DEU","C33",1
"87220","SVN","DNK","C33",1
"87221","SVN","ESP","C33",1
"87222","SVN","EST","C33",1
"87223","SVN","FIN","C33",1
"87224","SVN","FRA","C33",1
"87225","SVN","GBR","C33",1
"87226","SVN","GRC","C33",1
"87227","SVN","HRV","C33",1
"87228","SVN","HUN","C33",1
"87229","SVN","IDN","C33",1
"87230","SVN","IND","C33",1
"87231","SVN","IRL","C33",1
"87232","SVN","ITA","C33",1
"87233","SVN","JPN","C33",1
"87234","SVN","KOR","C33",1
"87235","SVN","LTU","C33",1
"87236","SVN","LUX","C33",1
"87237","SVN","LVA","C33",1
"87238","SVN","MEX","C33",1
"87239","SVN","MLT","C33",1
"87240","SVN","NLD","C33",1
"87241","SVN","NOR","C33",1
"87242","SVN","POL","C33",1
"87243","SVN","PRT","C33",1
"87244","SVN","ROU","C33",1
"87245","SVN","ROW","C33",1
"87246","SVN","RUS","C33",1
"87247","SVN","SVK","C33",1
"87248","SVN","SVN","C33",1
"87249","SVN","SWE","C33",1
"87250","SVN","TUR","C33",1
"87251","SVN","TWN","C33",1
"87252","SVN","USA","C33",1
"87253","SVN","AUS","C34",1
"87254","SVN","AUT","C34",1
"87255","SVN","BEL","C34",1
"87256","SVN","BGR","C34",1
"87257","SVN","BRA","C34",1
"87258","SVN","CAN","C34",1
"87259","SVN","CHE","C34",1
"87260","SVN","CHN","C34",1
"87261","SVN","CYP","C34",1
"87262","SVN","CZE","C34",1
"87263","SVN","DEU","C34",1
"87264","SVN","DNK","C34",1
"87265","SVN","ESP","C34",1
"87266","SVN","EST","C34",1
"87267","SVN","FIN","C34",1
"87268","SVN","FRA","C34",1
"87269","SVN","GBR","C34",1
"87270","SVN","GRC","C34",1
"87271","SVN","HRV","C34",1
"87272","SVN","HUN","C34",1
"87273","SVN","IDN","C34",1
"87274","SVN","IND","C34",1
"87275","SVN","IRL","C34",1
"87276","SVN","ITA","C34",1
"87277","SVN","JPN","C34",1
"87278","SVN","KOR","C34",1
"87279","SVN","LTU","C34",1
"87280","SVN","LUX","C34",1
"87281","SVN","LVA","C34",1
"87282","SVN","MEX","C34",1
"87283","SVN","MLT","C34",1
"87284","SVN","NLD","C34",1
"87285","SVN","NOR","C34",1
"87286","SVN","POL","C34",1
"87287","SVN","PRT","C34",1
"87288","SVN","ROU","C34",1
"87289","SVN","ROW","C34",1
"87290","SVN","RUS","C34",1
"87291","SVN","SVK","C34",1
"87292","SVN","SVN","C34",1
"87293","SVN","SWE","C34",1
"87294","SVN","TUR","C34",1
"87295","SVN","TWN","C34",1
"87296","SVN","USA","C34",1
"87297","SVN","AUS","C35",1
"87298","SVN","AUT","C35",1
"87299","SVN","BEL","C35",1
"87300","SVN","BGR","C35",1
"87301","SVN","BRA","C35",1
"87302","SVN","CAN","C35",1
"87303","SVN","CHE","C35",1
"87304","SVN","CHN","C35",1
"87305","SVN","CYP","C35",1
"87306","SVN","CZE","C35",1
"87307","SVN","DEU","C35",1
"87308","SVN","DNK","C35",1
"87309","SVN","ESP","C35",1
"87310","SVN","EST","C35",1
"87311","SVN","FIN","C35",1
"87312","SVN","FRA","C35",1
"87313","SVN","GBR","C35",1
"87314","SVN","GRC","C35",1
"87315","SVN","HRV","C35",1
"87316","SVN","HUN","C35",1
"87317","SVN","IDN","C35",1
"87318","SVN","IND","C35",1
"87319","SVN","IRL","C35",1
"87320","SVN","ITA","C35",1
"87321","SVN","JPN","C35",1
"87322","SVN","KOR","C35",1
"87323","SVN","LTU","C35",1
"87324","SVN","LUX","C35",1
"87325","SVN","LVA","C35",1
"87326","SVN","MEX","C35",1
"87327","SVN","MLT","C35",1
"87328","SVN","NLD","C35",1
"87329","SVN","NOR","C35",1
"87330","SVN","POL","C35",1
"87331","SVN","PRT","C35",1
"87332","SVN","ROU","C35",1
"87333","SVN","ROW","C35",1
"87334","SVN","RUS","C35",1
"87335","SVN","SVK","C35",1
"87336","SVN","SVN","C35",1
"87337","SVN","SWE","C35",1
"87338","SVN","TUR","C35",1
"87339","SVN","TWN","C35",1
"87340","SVN","USA","C35",1
"87341","SVN","AUS","C36",1
"87342","SVN","AUT","C36",1
"87343","SVN","BEL","C36",1
"87344","SVN","BGR","C36",1
"87345","SVN","BRA","C36",1
"87346","SVN","CAN","C36",1
"87347","SVN","CHE","C36",1
"87348","SVN","CHN","C36",1
"87349","SVN","CYP","C36",1
"87350","SVN","CZE","C36",1
"87351","SVN","DEU","C36",1
"87352","SVN","DNK","C36",1
"87353","SVN","ESP","C36",1
"87354","SVN","EST","C36",1
"87355","SVN","FIN","C36",1
"87356","SVN","FRA","C36",1
"87357","SVN","GBR","C36",1
"87358","SVN","GRC","C36",1
"87359","SVN","HRV","C36",1
"87360","SVN","HUN","C36",1
"87361","SVN","IDN","C36",1
"87362","SVN","IND","C36",1
"87363","SVN","IRL","C36",1
"87364","SVN","ITA","C36",1
"87365","SVN","JPN","C36",1
"87366","SVN","KOR","C36",1
"87367","SVN","LTU","C36",1
"87368","SVN","LUX","C36",1
"87369","SVN","LVA","C36",1
"87370","SVN","MEX","C36",1
"87371","SVN","MLT","C36",1
"87372","SVN","NLD","C36",1
"87373","SVN","NOR","C36",1
"87374","SVN","POL","C36",1
"87375","SVN","PRT","C36",1
"87376","SVN","ROU","C36",1
"87377","SVN","ROW","C36",1
"87378","SVN","RUS","C36",1
"87379","SVN","SVK","C36",1
"87380","SVN","SVN","C36",1
"87381","SVN","SWE","C36",1
"87382","SVN","TUR","C36",1
"87383","SVN","TWN","C36",1
"87384","SVN","USA","C36",1
"87385","SVN","AUS","C37",1
"87386","SVN","AUT","C37",1
"87387","SVN","BEL","C37",1
"87388","SVN","BGR","C37",1
"87389","SVN","BRA","C37",1
"87390","SVN","CAN","C37",1
"87391","SVN","CHE","C37",1
"87392","SVN","CHN","C37",1
"87393","SVN","CYP","C37",1
"87394","SVN","CZE","C37",1
"87395","SVN","DEU","C37",1
"87396","SVN","DNK","C37",1
"87397","SVN","ESP","C37",1
"87398","SVN","EST","C37",1
"87399","SVN","FIN","C37",1
"87400","SVN","FRA","C37",1
"87401","SVN","GBR","C37",1
"87402","SVN","GRC","C37",1
"87403","SVN","HRV","C37",1
"87404","SVN","HUN","C37",1
"87405","SVN","IDN","C37",1
"87406","SVN","IND","C37",1
"87407","SVN","IRL","C37",1
"87408","SVN","ITA","C37",1
"87409","SVN","JPN","C37",1
"87410","SVN","KOR","C37",1
"87411","SVN","LTU","C37",1
"87412","SVN","LUX","C37",1
"87413","SVN","LVA","C37",1
"87414","SVN","MEX","C37",1
"87415","SVN","MLT","C37",1
"87416","SVN","NLD","C37",1
"87417","SVN","NOR","C37",1
"87418","SVN","POL","C37",1
"87419","SVN","PRT","C37",1
"87420","SVN","ROU","C37",1
"87421","SVN","ROW","C37",1
"87422","SVN","RUS","C37",1
"87423","SVN","SVK","C37",1
"87424","SVN","SVN","C37",1
"87425","SVN","SWE","C37",1
"87426","SVN","TUR","C37",1
"87427","SVN","TWN","C37",1
"87428","SVN","USA","C37",1
"87429","SVN","AUS","C38",1
"87430","SVN","AUT","C38",1
"87431","SVN","BEL","C38",1
"87432","SVN","BGR","C38",1
"87433","SVN","BRA","C38",1
"87434","SVN","CAN","C38",1
"87435","SVN","CHE","C38",1
"87436","SVN","CHN","C38",1
"87437","SVN","CYP","C38",1
"87438","SVN","CZE","C38",1
"87439","SVN","DEU","C38",1
"87440","SVN","DNK","C38",1
"87441","SVN","ESP","C38",1
"87442","SVN","EST","C38",1
"87443","SVN","FIN","C38",1
"87444","SVN","FRA","C38",1
"87445","SVN","GBR","C38",1
"87446","SVN","GRC","C38",1
"87447","SVN","HRV","C38",1
"87448","SVN","HUN","C38",1
"87449","SVN","IDN","C38",1
"87450","SVN","IND","C38",1
"87451","SVN","IRL","C38",1
"87452","SVN","ITA","C38",1
"87453","SVN","JPN","C38",1
"87454","SVN","KOR","C38",1
"87455","SVN","LTU","C38",1
"87456","SVN","LUX","C38",1
"87457","SVN","LVA","C38",1
"87458","SVN","MEX","C38",1
"87459","SVN","MLT","C38",1
"87460","SVN","NLD","C38",1
"87461","SVN","NOR","C38",1
"87462","SVN","POL","C38",1
"87463","SVN","PRT","C38",1
"87464","SVN","ROU","C38",1
"87465","SVN","ROW","C38",1
"87466","SVN","RUS","C38",1
"87467","SVN","SVK","C38",1
"87468","SVN","SVN","C38",1
"87469","SVN","SWE","C38",1
"87470","SVN","TUR","C38",1
"87471","SVN","TWN","C38",1
"87472","SVN","USA","C38",1
"87473","SVN","AUS","C39",1
"87474","SVN","AUT","C39",1
"87475","SVN","BEL","C39",1
"87476","SVN","BGR","C39",1
"87477","SVN","BRA","C39",1
"87478","SVN","CAN","C39",1
"87479","SVN","CHE","C39",1
"87480","SVN","CHN","C39",1
"87481","SVN","CYP","C39",1
"87482","SVN","CZE","C39",1
"87483","SVN","DEU","C39",1
"87484","SVN","DNK","C39",1
"87485","SVN","ESP","C39",1
"87486","SVN","EST","C39",1
"87487","SVN","FIN","C39",1
"87488","SVN","FRA","C39",1
"87489","SVN","GBR","C39",1
"87490","SVN","GRC","C39",1
"87491","SVN","HRV","C39",1
"87492","SVN","HUN","C39",1
"87493","SVN","IDN","C39",1
"87494","SVN","IND","C39",1
"87495","SVN","IRL","C39",1
"87496","SVN","ITA","C39",1
"87497","SVN","JPN","C39",1
"87498","SVN","KOR","C39",1
"87499","SVN","LTU","C39",1
"87500","SVN","LUX","C39",1
"87501","SVN","LVA","C39",1
"87502","SVN","MEX","C39",1
"87503","SVN","MLT","C39",1
"87504","SVN","NLD","C39",1
"87505","SVN","NOR","C39",1
"87506","SVN","POL","C39",1
"87507","SVN","PRT","C39",1
"87508","SVN","ROU","C39",1
"87509","SVN","ROW","C39",1
"87510","SVN","RUS","C39",1
"87511","SVN","SVK","C39",1
"87512","SVN","SVN","C39",1
"87513","SVN","SWE","C39",1
"87514","SVN","TUR","C39",1
"87515","SVN","TWN","C39",1
"87516","SVN","USA","C39",1
"87517","SVN","AUS","C40",1
"87518","SVN","AUT","C40",1
"87519","SVN","BEL","C40",1
"87520","SVN","BGR","C40",1
"87521","SVN","BRA","C40",1
"87522","SVN","CAN","C40",1
"87523","SVN","CHE","C40",1
"87524","SVN","CHN","C40",1
"87525","SVN","CYP","C40",1
"87526","SVN","CZE","C40",1
"87527","SVN","DEU","C40",1
"87528","SVN","DNK","C40",1
"87529","SVN","ESP","C40",1
"87530","SVN","EST","C40",1
"87531","SVN","FIN","C40",1
"87532","SVN","FRA","C40",1
"87533","SVN","GBR","C40",1
"87534","SVN","GRC","C40",1
"87535","SVN","HRV","C40",1
"87536","SVN","HUN","C40",1
"87537","SVN","IDN","C40",1
"87538","SVN","IND","C40",1
"87539","SVN","IRL","C40",1
"87540","SVN","ITA","C40",1
"87541","SVN","JPN","C40",1
"87542","SVN","KOR","C40",1
"87543","SVN","LTU","C40",1
"87544","SVN","LUX","C40",1
"87545","SVN","LVA","C40",1
"87546","SVN","MEX","C40",1
"87547","SVN","MLT","C40",1
"87548","SVN","NLD","C40",1
"87549","SVN","NOR","C40",1
"87550","SVN","POL","C40",1
"87551","SVN","PRT","C40",1
"87552","SVN","ROU","C40",1
"87553","SVN","ROW","C40",1
"87554","SVN","RUS","C40",1
"87555","SVN","SVK","C40",1
"87556","SVN","SVN","C40",1
"87557","SVN","SWE","C40",1
"87558","SVN","TUR","C40",1
"87559","SVN","TWN","C40",1
"87560","SVN","USA","C40",1
"87561","SVN","AUS","C41",1
"87562","SVN","AUT","C41",1
"87563","SVN","BEL","C41",1
"87564","SVN","BGR","C41",1
"87565","SVN","BRA","C41",1
"87566","SVN","CAN","C41",1
"87567","SVN","CHE","C41",1
"87568","SVN","CHN","C41",1
"87569","SVN","CYP","C41",1
"87570","SVN","CZE","C41",1
"87571","SVN","DEU","C41",1
"87572","SVN","DNK","C41",1
"87573","SVN","ESP","C41",1
"87574","SVN","EST","C41",1
"87575","SVN","FIN","C41",1
"87576","SVN","FRA","C41",1
"87577","SVN","GBR","C41",1
"87578","SVN","GRC","C41",1
"87579","SVN","HRV","C41",1
"87580","SVN","HUN","C41",1
"87581","SVN","IDN","C41",1
"87582","SVN","IND","C41",1
"87583","SVN","IRL","C41",1
"87584","SVN","ITA","C41",1
"87585","SVN","JPN","C41",1
"87586","SVN","KOR","C41",1
"87587","SVN","LTU","C41",1
"87588","SVN","LUX","C41",1
"87589","SVN","LVA","C41",1
"87590","SVN","MEX","C41",1
"87591","SVN","MLT","C41",1
"87592","SVN","NLD","C41",1
"87593","SVN","NOR","C41",1
"87594","SVN","POL","C41",1
"87595","SVN","PRT","C41",1
"87596","SVN","ROU","C41",1
"87597","SVN","ROW","C41",1
"87598","SVN","RUS","C41",1
"87599","SVN","SVK","C41",1
"87600","SVN","SVN","C41",1
"87601","SVN","SWE","C41",1
"87602","SVN","TUR","C41",1
"87603","SVN","TWN","C41",1
"87604","SVN","USA","C41",1
"87605","SVN","AUS","C42",1
"87606","SVN","AUT","C42",1
"87607","SVN","BEL","C42",1
"87608","SVN","BGR","C42",1
"87609","SVN","BRA","C42",1
"87610","SVN","CAN","C42",1
"87611","SVN","CHE","C42",1
"87612","SVN","CHN","C42",1
"87613","SVN","CYP","C42",1
"87614","SVN","CZE","C42",1
"87615","SVN","DEU","C42",1
"87616","SVN","DNK","C42",1
"87617","SVN","ESP","C42",1
"87618","SVN","EST","C42",1
"87619","SVN","FIN","C42",1
"87620","SVN","FRA","C42",1
"87621","SVN","GBR","C42",1
"87622","SVN","GRC","C42",1
"87623","SVN","HRV","C42",1
"87624","SVN","HUN","C42",1
"87625","SVN","IDN","C42",1
"87626","SVN","IND","C42",1
"87627","SVN","IRL","C42",1
"87628","SVN","ITA","C42",1
"87629","SVN","JPN","C42",1
"87630","SVN","KOR","C42",1
"87631","SVN","LTU","C42",1
"87632","SVN","LUX","C42",1
"87633","SVN","LVA","C42",1
"87634","SVN","MEX","C42",1
"87635","SVN","MLT","C42",1
"87636","SVN","NLD","C42",1
"87637","SVN","NOR","C42",1
"87638","SVN","POL","C42",1
"87639","SVN","PRT","C42",1
"87640","SVN","ROU","C42",1
"87641","SVN","ROW","C42",1
"87642","SVN","RUS","C42",1
"87643","SVN","SVK","C42",1
"87644","SVN","SVN","C42",1
"87645","SVN","SWE","C42",1
"87646","SVN","TUR","C42",1
"87647","SVN","TWN","C42",1
"87648","SVN","USA","C42",1
"87649","SVN","AUS","C43",1
"87650","SVN","AUT","C43",1
"87651","SVN","BEL","C43",1
"87652","SVN","BGR","C43",1
"87653","SVN","BRA","C43",1
"87654","SVN","CAN","C43",1
"87655","SVN","CHE","C43",1
"87656","SVN","CHN","C43",1
"87657","SVN","CYP","C43",1
"87658","SVN","CZE","C43",1
"87659","SVN","DEU","C43",1
"87660","SVN","DNK","C43",1
"87661","SVN","ESP","C43",1
"87662","SVN","EST","C43",1
"87663","SVN","FIN","C43",1
"87664","SVN","FRA","C43",1
"87665","SVN","GBR","C43",1
"87666","SVN","GRC","C43",1
"87667","SVN","HRV","C43",1
"87668","SVN","HUN","C43",1
"87669","SVN","IDN","C43",1
"87670","SVN","IND","C43",1
"87671","SVN","IRL","C43",1
"87672","SVN","ITA","C43",1
"87673","SVN","JPN","C43",1
"87674","SVN","KOR","C43",1
"87675","SVN","LTU","C43",1
"87676","SVN","LUX","C43",1
"87677","SVN","LVA","C43",1
"87678","SVN","MEX","C43",1
"87679","SVN","MLT","C43",1
"87680","SVN","NLD","C43",1
"87681","SVN","NOR","C43",1
"87682","SVN","POL","C43",1
"87683","SVN","PRT","C43",1
"87684","SVN","ROU","C43",1
"87685","SVN","ROW","C43",1
"87686","SVN","RUS","C43",1
"87687","SVN","SVK","C43",1
"87688","SVN","SVN","C43",1
"87689","SVN","SWE","C43",1
"87690","SVN","TUR","C43",1
"87691","SVN","TWN","C43",1
"87692","SVN","USA","C43",1
"87693","SVN","AUS","C44",1
"87694","SVN","AUT","C44",1
"87695","SVN","BEL","C44",1
"87696","SVN","BGR","C44",1
"87697","SVN","BRA","C44",1
"87698","SVN","CAN","C44",1
"87699","SVN","CHE","C44",1
"87700","SVN","CHN","C44",1
"87701","SVN","CYP","C44",1
"87702","SVN","CZE","C44",1
"87703","SVN","DEU","C44",1
"87704","SVN","DNK","C44",1
"87705","SVN","ESP","C44",1
"87706","SVN","EST","C44",1
"87707","SVN","FIN","C44",1
"87708","SVN","FRA","C44",1
"87709","SVN","GBR","C44",1
"87710","SVN","GRC","C44",1
"87711","SVN","HRV","C44",1
"87712","SVN","HUN","C44",1
"87713","SVN","IDN","C44",1
"87714","SVN","IND","C44",1
"87715","SVN","IRL","C44",1
"87716","SVN","ITA","C44",1
"87717","SVN","JPN","C44",1
"87718","SVN","KOR","C44",1
"87719","SVN","LTU","C44",1
